DATAFLOW,MEASURE: Data Item,REGIONTYPE: Region Type,REGION: Region,FREQUENCY: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),PENSION_3: Government pensions and allowances:Age pension:Department of Veterans' Affairs (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2025,324.0,NUM: Number,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_21: Estimated resident population:Males aged 0-4 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,6.4,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_21: Estimated resident population:Males aged 0-4 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,6.3,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_21: Estimated resident population:Males aged 0-4 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,6.3,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_21: Estimated resident population:Males aged 0-4 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,6.2,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_21: Estimated resident population:Males aged 0-4 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,6.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_21: Estimated resident population:Males aged 0-4 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,5.8,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_25: Estimated resident population:Persons aged 20-24 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,7.3,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_25: Estimated resident population:Persons aged 20-24 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,7.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_25: Estimated resident population:Persons aged 20-24 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,6.7,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_25: Estimated resident population:Persons aged 20-24 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,6.8,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_25: Estimated resident population:Persons aged 20-24 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,7.1,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_25: Estimated resident population:Persons aged 20-24 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,7.2,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_HOSD4: Aboriginal and Torres Strait Islander Peoples:Living in a dwelling requiring one additional bedroom (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2011,11.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_HOSD4: Aboriginal and Torres Strait Islander Peoples:Living in a dwelling requiring one additional bedroom (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2016,10.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_HOSD4: Aboriginal and Torres Strait Islander Peoples:Living in a dwelling requiring one additional bedroom (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,9.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_M014: Estimated resident Aboriginal and Torres Strait Islander population:Males aged 0-14 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2011,17059.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_M014: Estimated resident Aboriginal and Torres Strait Islander population:Males aged 0-14 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2016,21990.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_M014: Estimated resident Aboriginal and Torres Strait Islander population:Males aged 0-14 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,28003.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_P1524: Estimated resident Aboriginal and Torres Strait Islander population aged 15-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2011,19928.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_P1524: Estimated resident Aboriginal and Torres Strait Islander population aged 15-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2016,25595.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_P1524: Estimated resident Aboriginal and Torres Strait Islander population aged 15-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,32163.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_USP2: Aboriginal and Torres Strait Islander Peoples:Aboriginal Medical Service is usual health service provider (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,11.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,8.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,8.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,7.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,7.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,8.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,8.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,214533.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,208366.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,196538.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,200067.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,214227.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,220592.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,8.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,8.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,7.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,7.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,7.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,7.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_6: Estimated resident population:Persons aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,442100.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_6: Estimated resident population:Persons aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,430742.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_6: Estimated resident population:Persons aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,408120.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_6: Estimated resident population:Persons aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,417377.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_6: Estimated resident population:Persons aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,449249.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_6: Estimated resident population:Persons aged 20-24 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,464567.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),"ING_CULTID: Aboriginal and Torres Strait Islander Peoples:Identifies with tribal group, language group, clan, mission or regional group (%)",RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2015,52.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),"ING_CULTID: Aboriginal and Torres Strait Islander Peoples:Identifies with tribal group, language group, clan, mission or regional group (%)",RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,55.6,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_SAHLTH: Aboriginal and Torres Strait Islander Peoples:Excellent/very good self-assessed health (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2015,37.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_SAHLTH: Aboriginal and Torres Strait Islander Peoples:Excellent/very good self-assessed health (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,49.3,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,176261.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,178586.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,182677.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,186916.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,191104.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,193175.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_12: Estimated resident population:Females aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,181467.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_12: Estimated resident population:Females aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,183939.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_12: Estimated resident population:Females aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,188563.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_12: Estimated resident population:Females aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,193530.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_12: Estimated resident population:Females aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,197407.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_12: Estimated resident population:Females aged 50-54 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,199292.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_VOLWP2: Aboriginal and Torres Strait Islander Peoples:Volunteered to work for an organisation or group (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2011,13.2,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_VOLWP2: Aboriginal and Torres Strait Islander Peoples:Volunteered to work for an organisation or group (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2016,15.4,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_VOLWP2: Aboriginal and Torres Strait Islander Peoples:Volunteered to work for an organisation or group (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,10.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_LTHC1: Aboriginal and Torres Strait Islander Peoples:No current long-term health conditions (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,28.1,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),PENSION_5: Government pensions and allowances:Income support supplement:Department of Veterans' Affairs (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,4497.0,NUM: Number,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),PENSION_5: Government pensions and allowances:Income support supplement:Department of Veterans' Affairs (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,3880.0,NUM: Number,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),PENSION_5: Government pensions and allowances:Income support supplement:Department of Veterans' Affairs (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2025,3414.0,NUM: Number,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_10: Estimated resident population:Males aged 40-44 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,199661.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_10: Estimated resident population:Males aged 40-44 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,202266.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_10: Estimated resident population:Males aged 40-44 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,205959.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_10: Estimated resident population:Males aged 40-44 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,211093.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_10: Estimated resident population:Males aged 40-44 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,220453.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_10: Estimated resident population:Males aged 40-44 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,228753.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,6.2,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,6.3,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,6.4,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,6.4,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,6.3,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,6.3,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,312196.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,320524.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,324460.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,328549.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,333675.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,338113.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_YR12C3P2: Aboriginal and Torres Strait Islander Peoples:20-24 year olds that attained Year 12 or equivalent or Certificate III or above (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2011,59.6,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_YR12C3P2: Aboriginal and Torres Strait Islander Peoples:20-24 year olds that attained Year 12 or equivalent or Certificate III or above (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2016,70.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_YR12C3P2: Aboriginal and Torres Strait Islander Peoples:20-24 year olds that attained Year 12 or equivalent or Certificate III or above (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,73.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_LFSP2: Aboriginal and Torres Strait Islander Peoples:Employed (persons aged 25-64 years) (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2011,58.0,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_LFSP2: Aboriginal and Torres Strait Islander Peoples:Employed (persons aged 25-64 years) (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2016,60.2,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_LFSP2: Aboriginal and Torres Strait Islander Peoples:Employed (persons aged 25-64 years) (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,62.3,PCT: Percent,,,
