dataflow,measure,region_type,region,frequency,year,obs_value,unit_measure,unit_mult,obs_status,obs_comment,state_name_full,state
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_30: Estimated resident population:Females aged 45-49 years (%),STE: States and Territories,1: New South Wales,A: Annual,2022,6.2,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_30: Estimated resident population:Females aged 45-49 years (%),STE: States and Territories,1: New South Wales,A: Annual,2023,6.1,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_33: Estimated resident population:Males aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,5.2,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_33: Estimated resident population:Males aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,5.3,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_33: Estimated resident population:Males aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,5.4,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_33: Estimated resident population:Males aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,5.4,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_33: Estimated resident population:Males aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,5.3,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2019,9.3,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2020,9.3,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2021,9.2,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2022,9.4,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2023,9.4,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,13849.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,14146.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,14254.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,14128.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,13886.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_38: Estimated resident population:Males aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2019,1.4,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_38: Estimated resident population:Males aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2020,1.4,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_38: Estimated resident population:Males aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2021,1.5,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_38: Estimated resident population:Males aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2022,1.5,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_38: Estimated resident population:Males aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2023,1.5,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,3: Queensland,A: Annual,2019,182686.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,3: Queensland,A: Annual,2020,183037.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,3: Queensland,A: Annual,2021,179078.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,3: Queensland,A: Annual,2022,179776.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,3: Queensland,A: Annual,2023,189739.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,13038.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,12721.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,12746.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2019,9.9,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2020,9.7,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2021,9.8,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2022,9.9,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2023,10.0,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,6: Tasmania,A: Annual,2019,547841.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,6: Tasmania,A: Annual,2020,557578.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,6: Tasmania,A: Annual,2021,567239.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,6: Tasmania,A: Annual,2022,571051.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,6: Tasmania,A: Annual,2023,573738.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,6: Tasmania,A: Annual,2024,575496.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,12566.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,12401.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,29435.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,30434.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,31684.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,32853.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,34261.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_23: Estimated resident population:Females aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,5.8,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_23: Estimated resident population:Females aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,5.8,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_26: Estimated resident population:Females aged 25-29 years (%),STE: States and Territories,5: Western Australia,A: Annual,2019,7.1,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_26: Estimated resident population:Females aged 25-29 years (%),STE: States and Territories,5: Western Australia,A: Annual,2020,6.9,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_26: Estimated resident population:Females aged 25-29 years (%),STE: States and Territories,5: Western Australia,A: Annual,2021,6.7,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_26: Estimated resident population:Females aged 25-29 years (%),STE: States and Territories,5: Western Australia,A: Annual,2022,6.6,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_26: Estimated resident population:Females aged 25-29 years (%),STE: States and Territories,5: Western Australia,A: Annual,2023,6.8,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_25: Estimated resident population:Females aged 20-24 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,6.9,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_25: Estimated resident population:Females aged 20-24 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,6.6,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_25: Estimated resident population:Females aged 20-24 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,6.1,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_25: Estimated resident population:Females aged 20-24 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,6.1,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_25: Estimated resident population:Females aged 20-24 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,6.4,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_23: Estimated resident population:Females aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,5.5,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_23: Estimated resident population:Females aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,5.7,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_23: Estimated resident population:Females aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,5.8,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,7525.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,5: Western Australia,A: Annual,2019,46026.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,5: Western Australia,A: Annual,2020,48205.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,5: Western Australia,A: Annual,2021,50466.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,5: Western Australia,A: Annual,2022,52438.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,5: Western Australia,A: Annual,2023,54821.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,6437.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,6681.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,6970.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_19: Estimated resident population:Persons aged 85 and over (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,7292.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),LAND: Land area (ha),STE: States and Territories,1: New South Wales,A: Annual,2021,80079765.9,HA: Hectares,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_36: Estimated resident population:Females aged 75-79 years (%),STE: States and Territories,6: Tasmania,A: Annual,2019,3.7,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_36: Estimated resident population:Females aged 75-79 years (%),STE: States and Territories,6: Tasmania,A: Annual,2020,3.8,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_36: Estimated resident population:Females aged 75-79 years (%),STE: States and Territories,6: Tasmania,A: Annual,2021,4.0,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_36: Estimated resident population:Females aged 75-79 years (%),STE: States and Territories,6: Tasmania,A: Annual,2022,4.3,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_36: Estimated resident population:Females aged 75-79 years (%),STE: States and Territories,6: Tasmania,A: Annual,2023,4.5,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),STE: States and Territories,2: Victoria,A: Annual,2019,191805.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),STE: States and Territories,2: Victoria,A: Annual,2020,195684.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),STE: States and Territories,2: Victoria,A: Annual,2021,199667.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),STE: States and Territories,2: Victoria,A: Annual,2022,204050.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_12: Estimated resident population:Males aged 50-54 years (no.),STE: States and Territories,2: Victoria,A: Annual,2023,206574.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_11: Estimated resident population:Persons aged 45-49 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,28956.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_11: Estimated resident population:Persons aged 45-49 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,29407.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_11: Estimated resident population:Persons aged 45-49 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,29054.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_11: Estimated resident population:Persons aged 45-49 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,28830.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_11: Estimated resident population:Persons aged 45-49 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,28867.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,4.1,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,4.3,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,4.4,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,4.4,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,4.3,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_4: Estimated resident population:Persons aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2019,489932.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_4: Estimated resident population:Persons aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2020,501459.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_4: Estimated resident population:Persons aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2021,508398.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_4: Estimated resident population:Persons aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2022,512597.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_4: Estimated resident population:Persons aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2023,516274.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,6: Tasmania,A: Annual,2019,271197.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,6: Tasmania,A: Annual,2020,275981.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,6: Tasmania,A: Annual,2021,281404.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,6: Tasmania,A: Annual,2022,283159.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,6: Tasmania,A: Annual,2023,284032.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_17: Estimated resident population:Females aged 75-79 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2022,43984.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_17: Estimated resident population:Females aged 75-79 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2023,47513.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,6.0,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,6.2,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,6.3,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,6.3,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,6.3,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_17: Estimated resident population:Females aged 75-79 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2019,36387.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_17: Estimated resident population:Females aged 75-79 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2020,38259.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_17: Estimated resident population:Females aged 75-79 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2021,40211.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_9: Estimated resident population:Males aged 35-39 years (no.),STE: States and Territories,4: South Australia,A: Annual,2023,62151.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_22: Estimated resident population:Persons aged 5-9 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,6.2,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_22: Estimated resident population:Persons aged 5-9 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,6.2,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_22: Estimated resident population:Persons aged 5-9 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,6.2,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_22: Estimated resident population:Persons aged 5-9 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,6.1,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_22: Estimated resident population:Persons aged 5-9 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,6.0,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_9: Estimated resident population:Males aged 35-39 years (no.),STE: States and Territories,4: South Australia,A: Annual,2019,56811.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_9: Estimated resident population:Males aged 35-39 years (no.),STE: States and Territories,4: South Australia,A: Annual,2020,58768.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_9: Estimated resident population:Males aged 35-39 years (no.),STE: States and Territories,4: South Australia,A: Annual,2021,60167.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_9: Estimated resident population:Males aged 35-39 years (no.),STE: States and Territories,4: South Australia,A: Annual,2022,61048.0,PSNS: Persons,,,,South Australia,SA
